county_fips,population,estimated_houses,allstate_policies_in_force,allstate_pif_fraction
48467,56356,14653,1213,0.08278168293182284
48469,87141,22657,1687,0.074458224831178
48471,68787,17884,1890,0.10568105569223887
48473,38435,9993,957,0.09576703692584809
48475,10629,2763,294,0.10640608034744843
48477,34579,8991,892,0.09921032143254366
48479,252035,65527,7243,0.11053458879545836
48481,41237,10721,1002,0.09346143083667569
48483,5427,1411,139,0.09851169383416017
48485,114628,29804,2655,0.08908200241578311
48487,13410,3487,235,0.06739317464869515
48489,22286,5794,363,0.06265101829478771
48491,386809,100570,8861,0.08810778562195486
48493,41060,10676,958,0.08973398276508056
48495,7099,1845,187,0.1013550135501355
48497,56480,14686,1440,0.09805256707067955
48499,46163,12003,891,0.07423144213946513
48501,2037,530,58,0.10943396226415095
48503,18049,4692,530,0.11295822676896845
48505,14353,3731,197,0.05280085767890646
48507,11690,3039,312,0.10266535044422508
49001,6660,1731,157,0.09069901790872328
49003,49859,12966,1169,0.09015887706308807
49005,112656,29289,2929,0.10000341425108403
49007,21413,5569,581,0.10432752738373137
49009,1059,275,20,0.07272727272727272
49011,299853,77962,6924,0.08881249839665478
49013,20567,5349,463,0.08655823518414657
49015,11027,2867,325,0.11335891175444716
49017,4932,1282,115,0.08970358814352575
49019,9833,2557,344,0.13453265545561205
49021,46104,11986,1385,0.11555147672284331
49023,10080,2620,141,0.05381679389312977
49025,6976,1814,92,0.050716648291069456
49027,12479,3244,390,0.12022194821208385
49029,9469,2462,146,0.059301380991064176
49031,1659,432,39,0.09027777777777778
49033,2264,588,56,0.09523809523809523
49035,1031391,268162,29253,0.10908704439853521
49037,13843,3599,460,0.12781328146707419
49039,27973,7270,697,0.09587345254470427
49041,20843,5420,462,0.08523985239852398
49043,51985,13517,1021,0.07553451209587926
49045,58388,15181,1387,0.09136420525657071
49047,30624,7962,681,0.08553127354935945
49049,514753,133838,10698,0.07993245565534451
49051,22364,5815,261,0.04488392089423904
49053,138175,35927,3166,0.08812313858657835
49055,2787,724,54,0.07458563535911603
49057,237862,61843,6450,0.10429636337176398
50001,35576,9250,925,0.1
50003,36936,9601,780,0.08124153733986043
50005,30196,7851,837,0.10661062285059228
50007,158763,41278,3817,0.09247056543437182
50009,6637,1726,167,0.09675550405561993
50011,44062,11457,828,0.07227022780832679
50013,6970,1811,137,0.07564881281060187
50015,25544,6642,473,0.07121348991267691
50017,30063,7817,660,0.08443136753230139
50019,27402,7126,755,0.10595004209935448
50021,62713,16309,1395,0.08553559384388988
50023,59561,15486,1344,0.08678806664083688
50025,44111,11466,1016,0.08860980289551718
50027,57126,14854,1206,0.08119025178403123
51001,33159,8621,903,0.10474422920774852
51003,139415,36246,3884,0.107156651768471
51005,21834,5677,679,0.11960542540073983
51007,12171,3164,353,0.11156763590391909
51009,31627,8224,707,0.08596789883268482
51011,14346,3729,382,0.1024403325288281
51013,208058,54095,6736,0.12452167483131528
51015,120581,31351,2962,0.09447864501929763
51017,5075,1320,73,0.055303030303030305
51019,110258,28666,2573,0.08975790134654295
51021,6754,1756,190,0.1082004555808656
51023,24183,6288,498,0.07919847328244274
51025,17493,4548,389,0.08553210202286719
51027,24841,6457,683,0.10577667647514326
51029,23922,6221,681,0.10946793120077158
51031,73048,18993,1772,0.09329753066919391
51033,27786,7225,527,0.07294117647058823
51035,23665,6152,478,0.07769830949284785
51036,5128,1333,56,0.042010502625656414
51037,9569,2489,191,0.07673764564081961
51041,333633,86744,8017,0.09242137784745919
51043,15961,4149,467,0.11255724270908653
51045,4401,1144,147,0.1284965034965035
51047,44228,11499,1229,0.1068788590312201
51049,22473,5843,559,0.09567003251754236
51051,15284,3975,430,0.10817610062893082
51053,56574,14710,1471,0.1
51057,10372,2696,202,0.07492581602373888
51059,1106511,287696,27016,0.09390467715922363
51061,63261,16450,1701,0.10340425531914893
51063,13418,3488,303,0.08686926605504587
51065,24430,6352,517,0.08139168765743073
51067,53318,13862,1049,0.07567450584331266
51069,76758,19957,1870,0.09370145813499023
51071,17999,4681,568,0.12134159367656484
51073,35089,9123,697,0.07640030691658446
51075,44153,11480,732,0.06376306620209059
51077,29542,7681,874,0.11378726728290588
51079,16932,4403,356,0.08085396320690438
51081,17641,4587,239,0.05210377152823196
51083,37007,9621,820,0.0852302255482798
51085,130422,33909,3581,0.10560618124981569
51087,305445,79415,8018,0.10096329408801864
51089,72685,18897,1604,0.08488119807376833
51091,2541,660,45,0.06818181818181818
51093,34389,8940,1109,0.12404921700223713
51095,91218,23717,2267,0.09558544503942319
51097,7381,1918,159,0.08289885297184567
51099,23603,6137,622,0.10135245233827603
51101,15928,4142,439,0.10598744567841623
51103,9343,2430,258,0.10617283950617284
51105,23699,6163,417,0.06766185299367192
51107,310841,80819,7901,0.09776166495502295
51109,38068,9897,1052,0.10629483681923815
51111,13783,3583,211,0.058889198995255375
51113,12883,3349,220,0.06569125111973724
51115,9139,2377,209,0.08792595708876735
51117,32959,8568,877,0.10235760971055088
51119,12509,3253,240,0.07377805102981863
51121,94391,24541,1664,0.06780489792591989
51125,16524,4296,411,0.09567039106145252
51127,21174,5506,441,0.08009444242644388
51131,12311,3200,310,0.096875
51133,14228,3698,307,0.0830178474851271
51135,16689,4339,560,0.1290619958515787
51137,29202,7592,728,0.0958904109589041
51139,23612,6139,347,0.056523863821469296
51141,17696,4602,392,0.08518035636679705
51143,103446,26897,3073,0.11425065992489869
51145,27133,7054,367,0.05202721859937624
51147,10389,2700,203,0.07518518518518519
51149,72637,18885,1482,0.07847498014297061
51153,405577,105449,9370,0.08885812098739675
51155,51066,13277,960,0.0723054906981999
51157,10628,2763,174,0.06297502714440825
51159,9419,2449,211,0.08615761535320539
51161,119955,31188,3057,0.0980184686417853
51163,37132,9655,731,0.07571206628689799
51165,118967,30931,3146,0.10171025831689891
51167,27269,7090,573,0.08081805359661495
51169,23131,6014,328,0.05453940804788826
51171,42906,11156,888,0.07959842237361062
51173,32454,8439,631,0.07477189240431331
51175,27620,7182,491,0.06836535783904205
51177,117786,30624,3298,0.10769331243469174
51179,133909,34817,3133,0.08998477755119626
51181,6752,1756,134,0.07630979498861047
51183,14275,3712,329,0.08863146551724138
51185,44121,11472,1220,0.10634588563458856
51187,36548,9503,488,0.05135220456697885
51191,54422,14149,1521,0.10749876316347445
51193,17139,4456,406,0.09111310592459605
51195,49021,12745,1305,0.10239309533150255
51197,29238,7602,563,0.07405945803735858
51199,48966,12731,1248,0.09802843452988767
51510,134600,34996,4405,0.12587152817464853
51520,17116,4450,451,0.10134831460674157
51550,222272,57791,7575,0.13107577304424564
51610,16235,4221,286,0.06775645581615732
51630,24286,6314,753,0.11925878999049731
51650,137591,35772,2559,0.07153639718215364
51660,3311,861,104,0.1207897793263647
51680,43426,11291,1122,0.09937118058630767
51683,43876,11408,581,0.050929172510518934
51700,184995,48099,5346,0.11114576186615106
51710,242803,63130,7298,0.11560272453667036
51735,12150,3159,214,0.06774295663184553
51740,95535,24838,2695,0.10850310008857396
51750,2470,642,28,0.04361370716510903
51760,144261,37508,4956,0.13213181188013223
51770,85612,22259,2596,0.11662698234422031
51800,84522,21977,934,0.04249897620239341
51810,437994,113878,7322,0.06429687911624721
51840,27813,7231,848,0.11727285299405338
53001,20532,5338,553,0.1035968527538404
53003,21696,5641,331,0.058677539443361106
53005,196536,51101,5085,0.09950881587444473
53007,72479,18844,1362,0.07227764805773722
53009,66444,17276,1629,0.0942926603380412
53011,425613,110657,9546,0.08626657147762908
53013,3891,1012,87,0.08596837944664032
53015,104788,27246,2628,0.09645452543492623
53017,40034,10407,752,0.07225905640434323
53019,11807,3071,321,0.1045262129599479
53021,77434,20133,1238,0.061491084289474994
53023,2293,596,62,0.1040268456375839
53025,85824,22314,2247,0.1006991126646948
53027,73499,19109,1983,0.10377309121356429
53029,78506,20412,1347,0.06599059376837155
53031,34832,9055,1040,0.11485367200441744
53033,1941647,504827,45991,0.09110249649880058
53035,250958,65249,6442,0.09872948244417538
53037,40927,10642,934,0.08776545762074799
53039,19475,5062,526,0.10391149743184512
53041,76804,19968,1862,0.09324919871794872
53043,10942,2845,232,0.08154657293497364
53045,59281,15414,992,0.06435707798105618
53047,41739,10851,1108,0.10211040457100728
53049,22185,5767,447,0.07750997052193515
53051,12222,3177,351,0.11048158640226628
53053,788978,205134,17589,0.08574395273333528
53055,15672,4076,454,0.11138370951913641
53057,118083,30701,2034,0.06625191361844891
53059,9132,2373,221,0.09313105773282765
53061,697532,181360,16348,0.09014115571239524
53063,478459,124399,8724,0.07012918110274198
53065,32183,8366,702,0.0839110686110447
53067,250684,65179,4438,0.06808941530247473
53069,3470,902,75,0.08314855875831485
53071,58934,15325,1678,0.10949429037520392
53073,199673,51916,5264,0.10139456044379382
53075,45041,11711,1323,0.11297071129707113
53077,222117,57749,4648,0.08048624218601187
54001,15893,4132,437,0.10575992255566312
54003,104674,27216,2726,0.10016166960611406
54005,24319,6323,547,0.08650956824292266
54007,15878,4128,365,0.08842054263565892
54009,19838,5158,455,0.08821248545948042
54011,95837,24918,2373,0.09523236214784493
54013,7292,1896,217,0.11445147679324895
54015,8578,2232,237,0.10618279569892473
54017,11903,3095,350,0.11308562197092084
54019,49035,12747,1186,0.09304149996077508
54021,8972,2331,268,0.11497211497211497
54023,11201,2911,338,0.11611130195809001
54025,38139,9915,832,0.08391326273323248
54027,25437,6611,729,0.11027076085312358
54029,34596,8995,663,0.07370761534185659
54031,13517,3514,372,0.10586226522481502
54033,65693,17081,1524,0.08922194250922078
54035,29825,7753,585,0.07545466271120857
54037,55191,14348,1659,0.11562587120156119
54039,197639,51385,4774,0.09290649022088159
54041,17211,4475,481,0.10748603351955308
54043,21923,5699,484,0.08492718020705387
54045,36536,9499,1023,0.10769554689967364
54047,18646,4846,423,0.08728848534874123
54049,57064,14837,1680,0.11323043741996361
54051,29182,7587,926,0.12205087649927508
54053,25485,6627,676,0.1020069413007394
54055,61456,15979,1822,0.11402465736278866
54057,28920,7520,789,0.10492021276595745
54059,27389,7122,455,0.06388654872226902
54061,95955,24949,2061,0.0826085213836226
54063,12645,3287,251,0.0763614237906906
54065,14333,3727,376,0.10088543064126644
54067,22665,5891,589,0.09998302495331862
54069,49149,12779,1027,0.08036622583926754
54071,7628,1983,147,0.07413010590015129
54073,7025,1827,108,0.059113300492610835
54075,8683,2258,196,0.08680248007085917
54077,33592,8734,964,0.11037325395008014
54079,51342,13350,1203,0.0901123595505618
54081,80873,21028,1916,0.09111660642952255
54083,29715,7728,794,0.1027432712215321
54085,11561,3007,243,0.0808114399733954
54087,13504,3513,245,0.06974096214062055
54089,10770,2800,301,0.1075
54091,14754,3836,499,0.13008342022940564
54093,6745,1754,102,0.05815279361459521
54095,7781,2024,190,0.09387351778656126
54097,24418,6348,547,0.08616887208569628
54099,44846,11660,1045,0.08962264150943396
54101,9073,2359,186,0.07884696905468419
54103,17670,4595,467,0.1016322089227421
54105,5507,1432,157,0.10963687150837989
54107,86995,22619,1924,0.08506123170785623
54109,27989,7278,659,0.0905468535311899
55001,30691,7980,556,0.06967418546365915
55003,17718,4606,443,0.0961788970907512
55005,43826,11392,1117,0.09805126404494383
55007,12623,3281,277,0.08442548003657421
55009,246693,64141,7006,0.10922810682714644
55011,14739,3832,315,0.08220250521920668
55013,14491,3767,409,0.10857446243695248
55015,93027,24188,2251,0.09306267570696213
55017,60954,15847,1771,0.11175616835994194
55019,35288,9174,785,0.0855679093089165
55021,56850,14781,1338,0.09052161558757865
55023,16362,4254,500,0.11753643629525153
55025,486728,126548,13592,0.10740588551379714
55027,74133,19275,1858,0.09639429312581063
55029,27226,7079,907,0.12812544144653198
55031,44728,11630,897,0.07712811693895098
55033,43203,11234,857,0.07628627381164323
55035,101315,26342,2672,0.10143497076911397
55037,3227,839,105,0.12514898688915377
55039,110330,28686,3187,0.11109949104092588
55041,9829,2556,233,0.09115805946791862
55043,54063,14057,1625,0.11560076830049086
55045,30122,7831,689,0.087983654705657
55047,11787,3064,259,0.08453002610966058
55049,22582,5872,434,0.0739100817438692
55051,5854,1523,141,0.09258043335521995
55053,18946,4926,485,0.09845716605765327
55055,75521,19636,1428,0.07272356895498065
55057,27546,7163,491,0.06854669831076364
55059,159162,41383,2682,0.06480922117777832
55061,21203,5513,632,0.11463812806094685
55063,115525,30036,2756,0.09175655879611133
55065,16094,4185,366,0.08745519713261649
55067,19553,5084,562,0.11054287962234462
55069,32141,8357,568,0.06796697379442383
55071,80874,21027,2085,0.09915822513910687
55073,127238,33085,2970,0.08976877739156718
55075,41624,10822,774,0.07152097579005728
55077,18359,4773,307,0.06432013408757595
55078,4133,1075,127,0.11813953488372093
55079,947830,246436,27990,0.11357918485935496
55081,44683,11618,761,0.0655018075400241
55083,37171,9664,676,0.06995033112582781
55085,31634,8226,772,0.0938487721857525
55087,153027,39789,4059,0.10201311920380005
55089,87653,22790,2640,0.11584028082492322
55091,7535,1960,219,0.11173469387755101
55093,47790,12425,1457,0.11726358148893361
55095,45980,11954,1303,0.10900117115609838
55097,67725,17608,1448,0.08223534756928669
55099,13915,3617,236,0.06524744263201548
55101,205780,53503,5841,0.10917144833000018
55103,17668,4594,413,0.08989986939486286
55105,166334,43247,3479,0.0804448863504983
55107,12904,3356,269,0.0801549463647199
55109,77253,20086,2428,0.12088021507517674
55111,60490,15727,1393,0.08857379029694157
55113,16908,4396,252,0.05732484076433121
55115,46702,12142,1023,0.08425300609454785
55117,115359,29993,2927,0.09758943753542493
55119,20098,5225,344,0.06583732057416268
55121,29849,7760,674,0.08685567010309278
55123,28294,7356,642,0.08727569331158239
55125,24437,6352,595,0.09367128463476071
55127,103131,26815,2810,0.10479209397725153
55129,17568,4567,390,0.08539522662579374
55131,131922,34300,3141,0.09157434402332361
55133,394682,102618,8712,0.08489738642343449
55135,55924,14542,1064,0.07316737725209738
55137,30236,7861,733,0.09324513420684391
55139,144257,37507,3073,0.08193137281040873
55141,75691,19681,1511,0.07677455413850923
56001,36180,9408,924,0.09821428571428571
56003,11227,2921,217,0.07428962684012325
56005,46300,12038,1559,0.12950656255191892
56007,15826,4113,399,0.09700948212983224
56009,13825,3594,201,0.055926544240400666
56011,6996,1819,97,0.05332600329851567
56013,40124,10433,993,0.0951787597047829
56015,13160,3421,227,0.06635486699795382
56017,4797,1247,82,0.06575781876503609
56019,8419,2189,119,0.054362722704431245
56021,91757,23857,3125,0.13098880831621745
56023,17795,4627,460,0.09941646855413876
56025,75462,19621,2361,0.12033025839661587
56027,2454,638,32,0.050156739811912224
56029,28677,7456,751,0.10072424892703863
56031,8813,2291,261,0.11392405063291139
56033,29157,7582,844,0.1113162753890794
56035,10255,2666,230,0.08627156789197299
56037,43789,11383,1098,0.09645963278573311
56039,21205,5513,664,0.12044259024124795
56041,6539,1700,96,0.05647058823529412
56043,8598,2235,268,0.11991051454138703
56045,7299,1897,197,0.10384818133895625
72003,41520,10795,1469,0.13608151922186199
72005,60944,15845,2148,0.1355632691700852
72007,28605,7437,1012,0.13607637488234503
72009,25955,6748,930,0.13781861292234737
72011,29016,7544,332,0.0440084835630965
72013,96285,25034,1475,0.05891986897818966
72015,19566,5087,239,0.04698250442303912
72017,24597,6395,325,0.0508209538702111
72019,30585,7952,1003,0.1261317907444668
72021,209752,54537,4814,0.08827034857069513
72023,50914,13238,750,0.0566550838495241
72025,147756,38416,2252,0.05862140774677218
72027,35159,9141,556,0.060824855048681764
72029,53750,13975,863,0.06175313059033989
72031,172906,44956,5154,0.1146454310881751
72033,22491,5848,541,0.09251025991792065
72035,51532,13398,921,0.06874160322436185
72037,13730,3570,242,0.06778711484593837
72039,18941,4925,353,0.0716751269035533
72041,39678,10316,739,0.07163629313687475
72043,40248,10464,1061,0.10139525993883793
72045,19304,5019,573,0.114166168559474
72047,36557,9505,1095,0.11520252498684903
72049,1786,464,50,0.10775862068965517
72051,38208,9934,791,0.07962552848802094
72053,36993,9618,681,0.07080474111041797
72054,14998,3899,326,0.08361118235444986
72055,19479,5065,428,0.08450148075024679
72057,44637,11606,1349,0.11623298293985869
72059,21481,5585,500,0.08952551477170993
72061,102781,26723,2647,0.09905325000935523
72063,45429,11812,1303,0.11031154757873349
72065,41953,10908,1009,0.0925009167583425
72067,17250,4485,419,0.09342251950947603
72069,58388,15180,1806,0.11897233201581027
72071,43282,11253,1074,0.09544121567581978
72073,16784,4364,425,0.09738771769019249
72075,48736,12671,1611,0.1271407150185463
72077,40684,10578,1156,0.10928341841557951
72079,25968,6752,678,0.10041469194312796
72081,31596,8215,823,0.10018259281801582
72083,9807,2550,264,0.10352941176470588
72085,38394,9982,1032,0.10338609497094771
72087,23105,6007,627,0.10437822540369569
72089,20068,5218,550,0.10540436949022614
72091,44457,11559,1241,0.10736222856648499
72093,6615,1720,69,0.04011627906976744
72095,12225,3178,127,0.039962240402769036
72097,90755,23596,2689,0.11395999321918969
72099,40316,10482,1146,0.10933028048082427
72101,32610,8479,1019,0.12017926642292723
72103,26606,6918,352,0.050881757733448975
72105,30990,8057,418,0.0518803524885193
72107,23129,6014,318,0.05287662121715996
72109,19277,5012,280,0.055865921787709494
72111,26241,6823,395,0.05789242268796717
72113,165866,43126,2668,0.061865232110559755
72115,27819,7233,805,0.11129545140329047
72117,15272,3971,438,0.11029967262654243
72119,55062,14316,1111,0.0776054763900531
72121,25287,6575,465,0.07072243346007605
72123,31706,8244,809,0.09813197476952935
72125,33772,8781,1021,0.11627377291880196
72127,401364,104354,6016,0.057649922379592544
72129,40828,10615,919,0.08657560056523787
72131,42831,11136,1316,0.11817528735632184
72133,23263,6048,541,0.0894510582010582
72135,73014,18984,1586,0.08354403708386009
72137,92321,24003,1919,0.07994833979085948
72139,65136,16935,1801,0.10634780041334514
72141,31191,8110,605,0.07459926017262639
72143,37511,9753,1221,0.12519224853891112
72145,61366,15955,2013,0.1261673456596678
72147,9098,2365,230,0.09725158562367865
72149,26488,6887,678,0.09844634819224626
72151,38019,9885,983,0.0994436014162873
72153,41782,10863,1424,0.13108717665469943
